area	amenities	floors	bedrooms	bathrooms	property_type	selling_type	road_size	road_type	location_two
2.5	5	4.5	2.5	2.5	2.0	1.0	12.0	19.0	17.0
3.75	5	2.5	5.0	4.0	2.0	1.0	10.0	19.0	21.0
4.75	4	3.5	9.0	4.0	2.0	1.0	20.0	19.0	15.0
5.5	4	2.5	5.0	2.0	2.0	1.0	12.0	19.0	15.0
12.0	4	2.0	2.5	2.5	0.0	0.0	12.0	19.0	17.0
2.5	2	5.0	9.0	4.0	2.0	1.0	20.0	19.0	15.0
3.0	3	2.0	5.0	3.0	2.0	1.0	13.0	19.0	21.0
3.0	2	2.0	5.0	4.0	2.0	1.0	14.0	19.0	25.0
4.0	3	3.5	2.5	4.0	2.0	1.0	12.0	20.0	21.0
4.0	3	2.5	6.0	2.5	2.0	1.0	13.0	20.0	14.0
3.0	2	2.5	2.5	2.5	2.0	1.0	12.0	20.0	19.0
4.0	4	2.5	6.0	3.0	2.0	1.0	16.0	20.0	25.0
3.0625	2	2.5	2.5	2.5	2.0	1.0	13.0	20.0	19.0
3.5625	2	2.5	2.5	2.5	2.0	1.0	15.0	20.0	19.0
3.6875	2	2.5	2.5	2.5	2.0	1.0	13.0	20.0	19.0
3.375	2	2.5	2.5	2.5	2.0	1.0	13.0	20.0	19.0
4.6875	2	2.5	2.5	2.5	2.0	1.0	13.0	20.0	19.0
3.5	4	2.5	5.0	2.5	2.0	1.0	12.0	20.0	21.0
3.5	4	2.5	4.0	2.5	2.0	1.0	14.0	20.0	21.0
2.5	4	2.5	2.5	2.5	2.0	1.0	13.0	20.0	25.0
3.25	4	2.5	2.5	2.5	2.0	1.0	8.0	20.0	25.0
3.25	4	1.0	3.0	1.0	2.0	1.0	13.0	20.0	6.0
2.5	3	1.0	2.5	2.5	2.0	1.0	16.0	20.0	19.0
11.0	3	5.0	2.5	2.5	2.0	1.0	20.0	20.0	16.0
4.0	3	1.0	2.5	2.5	2.0	1.0	13.0	20.0	7.0
5.0	6	3.5	6.0	3.0	2.0	1.0	10.0	19.0	27.0
3.25	4	2.5	2.5	2.5	2.0	1.0	20.0	19.0	11.0
3.25	3	2.5	4.0	3.0	2.0	1.0	13.0	19.0	19.0
4.4375	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	17.0
3.0	3	2.5	2.5	2.5	2.0	1.0	13.0	20.0	19.0
3.0	5	2.5	2.5	2.5	2.0	1.0	12.0	20.0	19.0
3.25	6	2.5	5.0	4.0	2.0	1.0	13.0	20.0	19.0
9.0	4	2.0	2.5	2.5	2.0	1.0	12.0	20.0	17.0
3.75	2	2.5	2.5	2.5	2.0	1.0	13.0	20.0	16.0
12.0	5	2.0	3.0	2.0	2.0	1.0	20.0	19.0	6.0
7.75	4	2.5	4.0	4.0	2.0	0.0	20.0	19.0	16.0
8.0	5	3.5	5.0	2.5	2.0	1.0	16.0	21.0	15.0
3.0	4	1.0	2.0	1.0	2.0	0.0	15.0	21.0	19.0
5.0	4	2.5	2.5	2.5	2.0	1.0	13.0	21.0	27.0
4.0	4	2.5	2.5	2.5	2.0	1.0	13.0	21.0	15.0
10.0	5	2.0	5.0	3.0	2.0	1.0	10.0	21.0	15.0
3.0	4	1.0	2.0	1.0	2.0	1.0	13.0	21.0	14.0
4.5	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
5.0	4	2.5	2.5	2.5	2.0	1.0	11.0	19.0	25.0
6.1875	4	2.5	2.5	2.5	2.0	1.0	18.0	19.0	4.0
3.0	4	3.5	2.5	2.5	2.0	1.0	25.0	19.0	24.0
3.5	4	3.5	2.5	2.5	2.0	1.0	13.0	19.0	14.0
3.0	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
3.0	5	2.5	4.0	3.0	2.0	1.0	0.0	19.0	24.0
5.0	5	2.5	6.0	3.0	2.0	1.0	13.0	19.0	24.0
4.5	4	2.5	2.5	2.5	2.0	1.0	20.0	19.0	18.0
2.0	4	2.0	2.5	2.5	2.0	1.0	13.0	19.0	14.0
6.0	4	3.5	2.5	2.5	2.0	1.0	25.0	2.0	18.0
3.0	4	2.0	2.5	2.0	2.0	1.0	13.0	2.0	24.0
3.0	4	2.5	2.5	2.5	2.0	1.0	13.0	2.0	14.0
3.25	4	1.0	2.5	2.5	2.0	1.0	13.0	2.0	24.0
2.9375	4	1.0	2.0	1.0	2.0	1.0	13.0	2.0	24.0
4.0	4	1.0	2.0	1.0	2.0	1.0	13.0	2.0	24.0
4.0	4	2.5	2.5	2.5	2.0	1.0	20.0	19.0	1.0
5.0	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.375	4	2.5	5.0	2.5	2.0	1.0	13.0	19.0	19.0
3.0	4	2.5	4.0	2.5	2.0	1.0	13.0	19.0	19.0
4.0	7	2.5	6.0	2.5	2.0	1.0	13.0	19.0	21.0
4.0	5	2.5	6.0	2.5	2.0	1.0	12.0	19.0	21.0
5.0	4	2.5	7.0	2.5	2.0	1.0	0.0	19.0	4.0
5.0	6	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
5.0	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
4.0	4	2.5	6.0	2.5	2.0	1.0	16.0	19.0	4.0
3.5	4	2.5	6.0	2.5	2.0	1.0	13.0	19.0	4.0
32.0	5	3.0	6.0	5.0	2.0	0.0	20.0	19.0	15.0
32.0	4	1.0	3.0	2.0	2.0	0.0	20.0	19.0	15.0
4.375	4	2.5	5.0	3.0	2.0	1.0	12.0	19.0	24.0
8.5625	7	3.5	2.5	2.5	2.0	1.0	14.0	19.0	15.0
2.5	4	2.0	2.5	2.5	2.0	1.0	13.0	19.0	6.0
2.5	4	1.5	2.0	1.0	2.0	1.0	10.0	19.0	6.0
3.5	4	1.5	2.0	1.0	2.0	1.0	15.0	19.0	6.0
3.5	4	1.5	2.5	2.5	2.0	1.0	15.0	21.0	6.0
2.5	4	2.5	2.5	2.5	2.0	1.0	15.0	21.0	24.0
5.0	4	2.0	2.5	2.5	2.0	1.0	13.0	21.0	24.0
3.875	4	2.5	2.5	2.5	2.0	1.0	20.0	21.0	24.0
4.5625	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	17.0
3.0	4	1.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
4.5	4	3.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
2.0	3	5.0	2.5	2.5	2.0	1.0	0.0	19.0	15.0
1.0	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	15.0
5.0625	5	2.5	4.0	3.0	2.0	1.0	12.0	19.0	21.0
3.5	3	3.5	2.5	2.5	2.0	1.0	15.0	19.0	21.0
3.5	5	4.5	2.5	7.0	2.0	1.0	12.0	19.0	15.0
3.5	4	2.5	4.0	4.0	2.0	0.0	0.0	19.0	17.0
19.0	5	2.5	8.0	5.0	2.0	0.0	0.0	19.0	15.0
4.0	4	2.5	2.5	2.5	2.0	1.0	12.0	11.0	21.0
5.25	5	2.5	2.5	2.5	2.0	1.0	12.0	11.0	4.0
5.25	4	2.5	2.5	2.5	2.0	1.0	0.0	11.0	4.0
4.0	4	2.5	5.0	2.5	2.0	1.0	0.0	11.0	4.0
26.0	5	2.5	6.0	2.5	2.0	1.0	15.0	11.0	4.0
4.0	4	4.5	2.5	2.5	2.0	1.0	13.0	19.0	21.0
4.0	4	3.5	8.0	3.0	2.0	1.0	13.0	19.0	15.0
4.0	4	3.5	9.0	7.0	2.0	1.0	20.0	19.0	15.0
22.0	4	2.0	3.0	3.0	2.0	0.0	20.0	19.0	15.0
3.5	5	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
3.5	4	3.5	6.0	4.0	2.0	1.0	13.0	21.0	25.0
4.25	4	2.5	7.0	4.0	2.0	1.0	0.0	21.0	15.0
3.0	3	2.5	2.5	2.5	2.0	1.0	0.0	21.0	15.0
4.5	4	1.0	2.0	1.0	2.0	1.0	0.0	21.0	27.0
3.75	4	3.5	2.5	2.5	2.0	1.0	13.0	21.0	4.0
4.0	4	1.0	2.0	1.0	2.0	1.0	10.0	21.0	25.0
3.0	5	2.5	4.0	3.0	2.0	1.0	13.0	20.0	19.0
3.5	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	6.0
3.1875	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
14.0	4	3.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
3.5	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	21.0
5.125	3	4.0	2.5	2.5	2.0	1.0	0.0	19.0	15.0
3.0	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
4.0	4	1.0	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.5	4	1.0	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
12.0	5	2.0	5.0	2.5	2.0	1.0	14.0	14.0	15.0
3.0	5	3.0	6.0	3.0	2.0	1.0	12.0	20.0	4.0
3.25	4	2.5	3.0	2.0	2.0	1.0	13.0	20.0	4.0
18.0	4	2.5	2.5	2.5	2.0	1.0	0.0	20.0	27.0
15.0	4	6.5	2.5	2.5	2.0	1.0	0.0	20.0	15.0
3.5	4	3.0	7.0	5.0	2.0	1.0	12.0	20.0	17.0
7.0	9	3.5	6.0	8.0	2.0	1.0	14.0	20.0	14.0
12.0	7	2.5	5.0	6.0	2.0	0.0	0.0	20.0	17.0
24.0	5	2.5	4.0	4.0	2.0	1.0	16.0	20.0	17.0
4.5	6	3.0	4.0	4.0	2.0	1.0	12.0	4.0	17.0
4.0	3	2.5	5.0	6.0	2.0	1.0	15.0	4.0	15.0
8.5	5	2.5	2.5	2.5	2.0	1.0	13.0	4.0	4.0
16.0	5	2.5	4.0	4.0	2.0	1.0	14.0	4.0	17.0
5.5	4	2.5	5.0	5.0	2.0	1.0	0.0	4.0	4.0
4.0	4	2.5	6.0	6.0	2.0	1.0	0.0	4.0	15.0
4.0	4	2.5	3.0	4.0	2.0	1.0	20.0	4.0	17.0
4.0	5	2.5	8.0	7.0	2.0	0.0	0.0	4.0	17.0
8.0	7	2.5	5.0	5.0	2.0	0.0	0.0	4.0	17.0
32.0	5	2.0	6.0	6.0	2.0	0.0	25.0	4.0	15.0
5.5	4	2.5	4.0	5.0	2.0	1.0	20.0	4.0	4.0
4.6875	4	3.0	8.0	4.0	2.0	1.0	12.0	19.0	4.0
5.5	2	2.5	4.0	6.0	2.0	1.0	0.0	19.0	4.0
3.85	0	3.0	6.0	2.5	2.0	1.0	20.0	19.0	15.0
2.0	5	2.5	4.0	5.0	2.0	1.0	0.0	19.0	17.0
13.0	4	3.5	10.0	7.0	2.0	0.0	20.0	19.0	15.0
24.0	6	2.5	6.0	6.0	2.0	0.0	20.0	19.0	15.0
10.0	5	2.5	5.0	4.0	2.0	0.0	25.0	19.0	17.0
10.25	3	2.5	6.0	2.5	2.0	1.0	0.0	19.0	15.0
10.25	4	3.5	5.0	6.0	2.0	0.0	12.0	19.0	17.0
5.0	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
10.0	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	15.0
32.0	5	2.5	6.0	6.0	2.0	0.0	0.0	19.0	15.0
8.0	5	2.5	2.0	3.0	2.0	0.0	0.0	19.0	15.0
4.5	4	2.5	5.0	5.0	2.0	1.0	18.0	21.0	4.0
4.5	4	2.5	11.0	5.0	2.0	1.0	20.0	19.0	27.0
6.0	5	3.0	11.0	5.0	2.0	1.0	20.0	19.0	15.0
3.25	4	1.0	2.5	2.5	2.0	1.0	13.0	19.0	24.0
2.9375	4	1.0	2.0	1.0	2.0	1.0	13.0	19.0	24.0
4.0	4	1.0	2.0	1.0	2.0	1.0	13.0	19.0	24.0
4.0	4	2.5	2.5	2.5	2.0	1.0	20.0	19.0	1.0
5.0	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.375	4	2.5	5.0	2.5	2.0	1.0	13.0	19.0	19.0
3.0	4	2.5	4.0	2.5	2.0	1.0	13.0	19.0	19.0
4.0	7	2.5	6.0	2.5	2.0	1.0	13.0	19.0	21.0
4.0	5	2.5	6.0	2.5	2.0	1.0	12.0	19.0	21.0
5.0	4	2.5	7.0	2.5	2.0	1.0	0.0	19.0	4.0
5.0	6	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
5.0	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
4.0	4	2.5	6.0	2.5	2.0	1.0	16.0	19.0	4.0
3.5	4	2.5	6.0	2.5	2.0	1.0	13.0	19.0	4.0
32.0	5	3.0	6.0	5.0	2.0	0.0	20.0	19.0	15.0
32.0	4	1.0	3.0	2.0	2.0	0.0	20.0	19.0	15.0
4.375	4	2.5	5.0	3.0	2.0	1.0	12.0	19.0	24.0
8.5625	7	3.5	2.5	2.5	2.0	1.0	14.0	19.0	15.0
2.5	4	2.0	2.5	2.5	2.0	1.0	13.0	19.0	6.0
2.5	4	1.5	2.0	1.0	2.0	1.0	10.0	19.0	6.0
3.5	4	1.5	2.0	1.0	2.0	1.0	15.0	19.0	6.0
3.5	4	1.5	2.5	2.5	2.0	1.0	15.0	21.0	6.0
2.5	4	2.5	2.5	2.5	2.0	1.0	15.0	21.0	24.0
5.0	4	2.0	2.5	2.5	2.0	1.0	13.0	21.0	24.0
3.875	4	2.5	2.5	2.5	2.0	1.0	20.0	21.0	24.0
4.5625	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	17.0
3.0	4	1.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
4.5	4	3.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
2.0	3	5.0	2.5	2.5	2.0	1.0	0.0	19.0	15.0
1.0	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	15.0
5.0625	5	2.5	4.0	3.0	2.0	1.0	12.0	19.0	21.0
3.5	3	3.5	2.5	2.5	2.0	1.0	15.0	19.0	21.0
3.5	5	4.5	2.5	7.0	2.0	1.0	12.0	19.0	15.0
3.5	4	2.5	4.0	4.0	2.0	0.0	0.0	19.0	17.0
19.0	5	2.5	8.0	5.0	2.0	0.0	0.0	19.0	15.0
4.0	4	2.5	2.5	2.5	2.0	1.0	12.0	11.0	21.0
5.25	5	2.5	2.5	2.5	2.0	1.0	12.0	11.0	4.0
5.25	4	2.5	2.5	2.5	2.0	1.0	0.0	11.0	4.0
4.0	4	2.5	5.0	2.5	2.0	1.0	0.0	11.0	4.0
26.0	5	2.5	6.0	2.5	2.0	1.0	15.0	11.0	4.0
4.0	4	4.5	2.5	2.5	2.0	1.0	13.0	19.0	21.0
4.0	4	3.5	8.0	3.0	2.0	1.0	13.0	19.0	15.0
4.0	4	3.5	9.0	7.0	2.0	1.0	20.0	19.0	15.0
22.0	4	2.0	3.0	3.0	2.0	0.0	20.0	19.0	15.0
3.5	5	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
3.5	4	3.5	6.0	4.0	2.0	1.0	13.0	21.0	25.0
4.25	4	2.5	7.0	4.0	2.0	1.0	0.0	21.0	15.0
3.0	3	2.5	2.5	2.5	2.0	1.0	0.0	21.0	15.0
4.5	4	1.0	2.0	1.0	2.0	1.0	0.0	21.0	27.0
3.75	4	3.5	2.5	2.5	2.0	1.0	13.0	21.0	4.0
4.0	4	1.0	2.0	1.0	2.0	1.0	10.0	21.0	25.0
3.0	5	2.5	4.0	3.0	2.0	1.0	13.0	20.0	19.0
3.5	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	20.0	19.0	6.0
3.1875	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
14.0	4	3.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
3.5	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	21.0
5.125	3	4.0	2.5	2.5	2.0	1.0	0.0	19.0	15.0
3.0	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
4.0	4	1.0	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.5	4	1.0	2.5	2.5	2.0	1.0	13.0	19.0	6.0
3.0	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	6.0
12.0	5	2.0	5.0	2.5	2.0	1.0	14.0	14.0	15.0
3.0	5	3.0	6.0	3.0	2.0	1.0	12.0	20.0	4.0
3.25	4	2.5	3.0	2.0	2.0	1.0	13.0	20.0	4.0
18.0	4	2.5	2.5	2.5	2.0	1.0	0.0	20.0	27.0
15.0	4	6.5	2.5	2.5	2.0	1.0	0.0	20.0	15.0
3.5	4	3.0	7.0	5.0	2.0	1.0	12.0	20.0	17.0
7.0	9	3.5	6.0	8.0	2.0	1.0	14.0	20.0	14.0
12.0	7	2.5	5.0	6.0	2.0	0.0	0.0	20.0	17.0
24.0	5	2.5	4.0	4.0	2.0	1.0	16.0	20.0	17.0
4.5	6	3.0	4.0	4.0	2.0	1.0	12.0	4.0	17.0
4.0	3	2.5	5.0	6.0	2.0	1.0	15.0	4.0	15.0
8.5	5	2.5	2.5	2.5	2.0	1.0	13.0	4.0	4.0
16.0	5	2.5	4.0	4.0	2.0	1.0	14.0	4.0	17.0
5.5	4	2.5	5.0	5.0	2.0	1.0	0.0	4.0	4.0
4.0	4	2.5	6.0	6.0	2.0	1.0	0.0	4.0	15.0
4.0	4	2.5	3.0	4.0	2.0	1.0	20.0	4.0	17.0
4.0	5	2.5	8.0	7.0	2.0	0.0	0.0	4.0	17.0
8.0	7	2.5	5.0	5.0	2.0	0.0	0.0	4.0	17.0
32.0	5	2.0	6.0	6.0	2.0	0.0	25.0	4.0	15.0
5.5	4	2.5	4.0	5.0	2.0	1.0	20.0	4.0	4.0
4.6875	4	3.0	8.0	4.0	2.0	1.0	12.0	19.0	4.0
5.5	2	2.5	4.0	6.0	2.0	1.0	0.0	19.0	4.0
3.85	0	3.0	6.0	2.5	2.0	1.0	20.0	19.0	15.0
2.0	5	2.5	4.0	5.0	2.0	1.0	0.0	19.0	17.0
13.0	4	3.5	10.0	7.0	2.0	0.0	20.0	19.0	15.0
24.0	6	2.5	6.0	6.0	2.0	0.0	20.0	19.0	15.0
10.0	5	2.5	5.0	4.0	2.0	0.0	25.0	19.0	17.0
10.25	3	2.5	6.0	2.5	2.0	1.0	0.0	19.0	15.0
10.25	4	3.5	5.0	6.0	2.0	0.0	12.0	19.0	17.0
5.0	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
10.0	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	15.0
32.0	5	2.5	6.0	6.0	2.0	0.0	0.0	19.0	15.0
8.0	5	2.5	2.0	3.0	2.0	0.0	0.0	19.0	15.0
4.5	4	2.5	5.0	5.0	2.0	1.0	18.0	21.0	4.0
4.5	4	2.5	11.0	5.0	2.0	1.0	20.0	19.0	27.0
6.0	5	3.0	11.0	5.0	2.0	1.0	20.0	19.0	15.0
15.5	3	2.5	9.0	7.0	2.0	1.0	26.0	19.0	15.0
3.0	3	2.5	3.0	4.0	2.0	1.0	26.0	19.0	4.0
32.0	5	2.5	2.5	2.5	2.0	1.0	0.0	19.0	15.0
5.5	3	2.5	5.0	5.0	2.0	1.0	13.0	19.0	4.0
10.0	5	2.5	5.0	4.0	2.0	0.0	20.0	19.0	17.0
32.0	5	2.5	5.0	2.5	2.0	1.0	0.0	19.0	4.0
19.0	5	2.5	4.0	2.5	2.0	0.0	12.0	19.0	15.0
3.5	4	2.5	3.0	4.0	2.0	1.0	13.0	19.0	15.0
2.75	3	1.0	2.5	2.5	2.0	1.0	10.0	19.0	15.0
4.0	3	2.5	2.5	2.5	2.0	1.0	10.0	19.0	6.0
4.5	1	2.5	6.0	3.0	2.0	1.0	12.0	19.0	4.0
3.0	1	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
3.5	1	1.0	2.5	2.5	2.0	1.0	13.0	19.0	4.0
4.75	1	2.5	5.0	4.0	2.0	1.0	13.0	19.0	4.0
4.75	1	2.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
3.0	1	2.0	2.0	2.5	2.0	1.0	6.0	19.0	4.0
4.125	1	2.0	2.5	2.5	2.0	1.0	13.0	19.0	4.0
6.75	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
7.0	1	3.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
6.0	3	2.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
5.0	1	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
3.5	1	2.5	2.5	2.5	2.0	1.0	24.0	19.0	17.0
5.0	1	3.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
5.0	1	3.0	2.5	2.5	2.0	1.0	12.0	19.0	4.0
2.5	1	3.0	2.5	2.5	2.0	1.0	10.0	19.0	4.0
3.25	0	2.5	2.5	2.5	2.0	1.0	15.0	19.0	21.0
8.75	1	2.5	2.5	2.5	2.0	1.0	12.0	19.0	4.0
19.0	5	2.5	5.0	2.5	2.0	0.0	16.0	19.0	15.0
19.0	1	2.5	2.5	2.5	2.0	1.0	15.0	19.0	4.0
19.0	4	2.5	3.0	2.5	2.0	0.0	20.0	19.0	15.0
6.0	1	2.5	2.5	2.5	2.0	1.0	13.0	19.0	27.0
4.25	1	2.5	2.5	2.5	2.0	1.0	13.0	19.0	27.0
4.0	4	2.5	4.0	5.0	2.0	1.0	0.0	19.0	15.0
4.0	1	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
4.0	1	2.5	4.0	2.5	2.0	1.0	0.0	19.0	17.0
30.0	5	2.5	5.0	6.0	2.0	1.0	15.0	19.0	27.0
4.0	4	2.5	2.5	2.5	2.0	1.0	12.0	20.0	4.0
4.0	4	2.5	5.0	3.0	2.0	1.0	0.0	20.0	4.0
2.5	1	3.0	2.5	2.5	2.0	1.0	12.0	20.0	15.0
4.25	4	2.5	6.0	5.0	2.0	1.0	0.0	20.0	27.0
3.25	1	2.5	2.5	2.5	2.0	1.0	12.0	20.0	4.0
3.3125	1	3.0	2.5	2.5	2.0	1.0	1222.0	19.0	4.0
5.0	1	3.0	2.5	2.5	2.0	1.0	20.0	19.0	15.0
17.0	5	2.5	2.5	3.0	2.0	0.0	20.0	19.0	15.0
4.0	1	2.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
4.75	2	2.5	4.0	2.5	2.0	0.0	0.0	19.0	4.0
4.0	1	2.5	2.5	5.0	2.0	1.0	20.0	19.0	4.0
4.0	0	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
8.0	1	2.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
15.0	1	3.0	2.5	2.5	2.0	1.0	13.0	19.0	4.0
32.0	3	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
32.0	1	2.5	2.5	2.5	2.0	1.0	0.0	19.0	14.0
32.0	1	3.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
16.0	1	2.5	2.5	2.5	2.0	0.0	13.0	19.0	15.0
6.0	1	2.5	2.5	2.5	2.0	1.0	12.0	19.0	4.0
6.0	1	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
4.0	1	2.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
3.25	5	3.0	6.0	3.0	2.0	1.0	13.0	19.0	4.0
7.0	2	2.5	2.5	2.5	2.0	1.0	13.0	19.0	27.0
8.5	6	2.5	7.0	5.0	2.0	1.0	16.0	19.0	4.0
8.5	1	2.5	4.0	2.5	2.0	0.0	20.0	19.0	4.0
8.5	1	2.5	2.5	2.5	2.0	1.0	0.0	19.0	17.0
2.5	3	1.5	3.0	1.0	2.0	1.0	12.0	19.0	19.0
5.0	5	2.5	4.0	3.0	2.0	1.0	13.0	19.0	17.0
5.0	3	2.5	2.5	2.5	2.0	1.0	24.0	19.0	15.0
4.0	2	2.5	2.5	2.5	2.0	1.0	13.0	19.0	27.0
4.0	1	2.5	5.0	2.5	2.0	0.0	20.0	19.0	17.0
4.0625	1	2.5	2.5	2.5	2.0	1.0	13.0	19.0	27.0
4.0625	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	25.0
4.0	1	2.5	2.5	2.5	2.0	1.0	12.0	20.0	15.0
4.25	2	2.5	2.5	2.5	2.0	1.0	12.0	20.0	17.0
4.25	8	2.5	6.0	4.0	2.0	0.0	0.0	19.0	15.0
5.5	2	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
5.375	4	2.5	2.5	2.5	2.0	1.0	20.0	19.0	15.0
4.3125	2	2.5	2.5	2.5	2.0	1.0	12.0	19.0	4.0
5.5	3	2.5	2.5	2.5	2.0	1.0	15.0	19.0	4.0
4.0	1	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
5.0	2	3.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
11.0	2	2.0	2.5	2.5	2.0	1.0	12.0	19.0	4.0
5.0	2	2.5	2.5	2.5	2.0	1.0	14.0	19.0	15.0
74.55076699	2	2.5	2.5	2.5	2.0	1.0	0.0	19.0	4.0
74.55076699	2	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
74.55076699	2	3.5	2.5	2.5	2.0	1.0	32.0	19.0	15.0
17.5	2	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
3.0	3	2.5	2.5	2.5	2.0	1.0	12.0	19.0	27.0
3.0	4	2.5	5.0	6.0	1.0	0.0	0.0	19.0	15.0
6.75	4	2.5	2.5	2.5	0.0	1.0	22.0	19.0	15.0
7.25	5	2.5	5.0	6.0	2.0	1.0	20.0	19.0	15.0
7.25	6	3.0	5.0	3.0	2.0	1.0	20.0	19.0	15.0
12.25	5	2.5	4.0	5.0	2.0	1.0	30.0	19.0	4.0
12.25	8	2.5	2.5	2.5	2.0	0.0	0.0	19.0	4.0
6.875	4	2.5	2.5	2.5	2.0	1.0	0.0	19.0	21.0
20.0	6	2.5	5.0	6.0	2.0	1.0	20.0	19.0	15.0
10.25	2	2.5	2.5	2.5	2.0	1.0	0.0	19.0	15.0
5.25	4	2.5	2.5	2.5	2.0	1.0	13.0	19.0	4.0
4.0	2	3.5	2.5	2.5	2.0	1.0	12.0	19.0	15.0
3.0	1	3.0	2.5	2.5	2.0	1.0	20.0	19.0	4.0
13.0	2	2.5	2.5	2.5	2.0	1.0	14.0	19.0	17.0
14.0	2	2.5	2.5	2.5	2.0	1.0	0.0	19.0	17.0
6.0	2	2.5	2.5	2.5	2.0	1.0	13.0	19.0	15.0
